"Période";"1. Production de pétrole (brut et hydrocarbures extraits du gaz naturel en kt)";"1.1 Production de pétrole brut (en kt)";"1.2 Production d'hydrocarbures extraits du gaz naturel (en kt)";"2. Solde importateur (importations - exportations) tous produits pétroliers (en kt)";"2.1 Importations totales de produits pétroliers (en kt)";"2.1.1 Importations de pétrole brut et condensats (en kt)";"2.1.2 Importations d'autres produits à distiller (APD) (en kt)";"2.1.3 Importations de produits pétroliers raffinés (en kt)";"2.2 Exportations de produits pétroliers raffinés (en kt)";"3. Marché des soutes maritimes (françaises et étrangères) (en kt)";"5. Consommation totale de produits pétroliers nette de l'autoconsommation des raffineries  (en kt)";"5.1 Ventes totales de fioul lourd (FOL) (en kt)";"5.1.1 Ventes de fioul lourd (FOL) à l'industrie (en kt)";"5.1.2 Ventes de fioul lourd (FOL) aux centrales (en kt)";"5.2 Ventes de supercarburants auto (en kt)";"5.2.1 Livraisons de SP95 (en kt)";"5.2.2 Livraisons de SP95-E10 (en kt)";"5.2.3 Livraisons de SP98 (en kt)";"5.3 Ventes de gazole (en kt)";"5.4 Ventes de fioul domestique (FOD) (en kt)";"5.5 Ventes de gazole non routier (en kt)";"5.6 Ventes de carburéacteur (en kt)";"5.7 Ventes de gaz de pétrole liquéfiés (GPL : Butane, Propane, GPL-carburant) (en kt)";"5.8 Ventes de bases pétrochimie (en kt)";"5.9 Autres produits (hors gazole, supercarburants, carburéacteurs, FOD, GnR, GPL, pétrochimie, dont usages non-énergétique, en kt)";"6. Consommation totale de produits pétroliers CVC-CJO (en kt)";"6.2 Ventes de supercarburants auto CVC-CJO (en kt)";"6.3 Ventes de gazole CVC-CJO (en kt)";"6.4 Ventes de fioul domestique (FOD) CVC-CJO (en kt)";"6.5 Ventes de gazole non routier CVC-CJO (en kt)";"6.6 Ventes de carburéacteurs CVC-CJO (en kt)";"6.7 Ventes de gaz de pétrole liquéfiés (GPL : Butane, Propane, GPL-carburant) CVC-CJO (en kt)";"6.9 Autres produits (hors gazole, supercarburants, carburéacteurs, FOD, GnR, GPL, pétrochimie, dont usages non-énergétique) CVC-CJO (en kt)";"7. Consommation totale de produits pétroliers CVS-CVC-CJO (en kt)";"7.2 Ventes de supercarburants auto CVS-CVC-CJO (en kt)";"7.3 Ventes de gazole CVS-CVC-CJO (en kt)";"7.4 Ventes de fioul domestique (FOD) CVS-CVC-CJO (en kt)";"7.5 Ventes de gazole non routier CVS-CVC-CJO (en kt)";"7.6 Ventes de carburéacteurs CVS-CVC-CJO (en kt)";"7.7 Ventes de gaz de pétrole liquéfiés (GPL : Butane, Propane, GPL-carburant) CVS-CVC-CJO (en kt)";"7.9 Autres produits (hors gazole, supercarburants, carburéacteurs, FOD, GnR, GPL, pétrochimie, dont usages non-énergétique) CVS-CVC-CJO (en kt)";"8. Ventes de produits à usage non énergétique, y compris bases pétrochimie (en kt)";"9. Consommation de carburants routiers (en kt)";"10. Degrés jours unifiés mensuels en France, pour la période de chauffe (vaut 0 de juin à septembre, en °C)";"11. Indice de rigueur climatique pour la France métropolitaine (ref.1 pour la période de référence) (sans unité)"
"PERIODE";"PROD_BRUT";"PROD_BRUT2";"PROD_BRUT3";"QSOLI_PETRO";"QIMP_PETRO";"QIMP_BRUT1";"QIMP_APD";"QIMP_RAFF";"QEXP_PETRO";"SOUTESMAR";"CONSO_PETRO";"VFOL_RAFF";"VINDFOL_RAFF";"VPEFOL_RAFF";"VSUPERC_RAFF";"LSP95_RAFF";"LSP95E10_RAFF";"LSP98_RAFF";"VGAZOL_RAFF";"VFOD_RAFF";"VGNR_RAFF";"VCARBU_RAFF";"VGPL_RAFF";"VBPETROCH_RAFF";"VAUTRE_RAFF";"CONSO_PETRO_COR1";"VSUPERC_RAFF_COR1";"VGAZOL_RAFF_COR1";"VFOD_RAFF_COR1";"VGNR_RAFF_COR1";"VCARBU_RAFF_COR1";"VGPL_RAFF_COR1";"VAUTRE_RAFF_COR1";"CONSO_PETRO_COR2";"VSUPERC_RAFF_COR2";"VGAZOL_RAFF_COR2";"VFOD_RAFF_COR2";"VGNR_RAFF_COR2";"VCARBU_RAFF_COR2";"VGPL_RAFF_COR2";"VAUTRE_RAFF_COR2";"VNONENER_RAFF";"CCARBR_RAFF";"DJU";"INDRIG"
"2019-07";51.3;51.3;0;6703.383;7981.905;4294.461;0;3754.921;1345.999;174.9;7014.621;70.972;16.8;10.9;866.361;;395;;3144.616;310.244;542.586;739.595;96.721;666.664;647.833;6733.613;831.774;3015.706;295.953;517.696;738.349;91.119;576.352;6295.904;734.665;2800.819;484.935;399.456;636.294;139.149;433.921;1104.764;4010.977;0;1
"2021-07";55.084;55.084;0;5641.868;6571.721;3432.703;0;3139.018;929.853;100.9;6281.859;53.959;6.5;3.2;937.084;;457.2;;2870.227;266.195;470.92;402.311;97.996;665.132;571.994;6281.941;946.544;2886.562;269.845;477.409;402.311;99.524;534.614;5843.35;831.126;2681.622;443.236;370.087;303.82;147.405;400.922;1065.432;3807.311;0;1
"2023-01";49.969;49.969;0;6288.736;7266.098;4086;0;3259.098;1056.361;85.5;5510.166;104.934;11.3;5.8;825.15;;459.4;;2453.808;477.443;259.592;488.39;159.616;549.257;296.91;5382.231;814.342;2422.752;490.21;250.94;488.39;160.828;205.511;5795.339;941.076;2599.764;341.77;371.257;553.124;118.753;320.34;679.257;3278.958;336.034;0.906
"2023-02";44.596;44.596;0;;;;;;;80;5164.606;57.235;11.3;5.8;738.106;;417.1;;2263.569;495.493;293.236;468.794;167.8;490.301;247.307;5169.592;746.587;2274.804;517.004;293.236;472.616;169.533;205.511;5580.558;883.63;2453.41;371.768;378.413;555.535;127.161;320.34;620.301;3001.675;292.236;0.914
"2022-07";48.158;48.158;0;6281.824;7421.61;3966.382;0;3455.228;1139.786;115.7;6031.356;73.297;10.5;5;941.244;;507;;2676.479;223.5;461.228;506.328;88.852;617.015;516.71;6177.636;973.026;2791.571;234.077;482.858;506.328;93.55;479.212;5735.476;853.321;2595.369;383.633;380.716;408.27;137.527;359.626;976.715;3617.723;0;1
"2022-02";48.46;48.46;0;5211.246;6017.79;3101.502;0;2938.554;828.81;60.2;5447.73;61.118;8.6;10.3;724.578;;385.9;;2447.948;564.164;314.112;297.674;187.735;618.66;292.859;5513.789;732.853;2460.12;642.573;314.112;301.496;193.335;250.641;5902.161;866.118;2656.092;443.913;398.922;384.733;145.051;388.671;773.46;3172.526;255.808;0.8
"2022-06";50.689;50.689;0;5125.753;6306.15;3247.584;0;3058.566;1180.397;117.4;5825.485;94.819;9.8;9.3;901.889;;488.1;;2689.71;198.087;429.89;424.165;89.807;520.873;571.064;5730.452;901.918;2670.313;198.095;429.911;424.165;89.812;495.366;5598.295;845.065;2584.481;367.176;393.776;372.748;132.687;381.488;928.373;3591.599;0;1
"2021-11";51.735;51.735;0;5997.742;7153.841;2986.115;0;4167.726;1156.099;80.2;5911.118;51.635;7.3;9.4;779.136;;413.2;;2656.713;452.014;371.432;381.356;188.362;634.024;448.081;5816.348;779.136;2648.002;411.889;371.432;381.356;177.364;413.146;5965.75;851.071;2701.891;404.436;374.669;459.674;151.633;388.352;922.524;3435.849;288.403;1.135
"2022-11";47.321;47.321;0;5835.73;6605.103;3109.989;0;3574.234;848.493;88.4;5524.445;95.202;11.1;11.6;840.473;;453;;2582.083;382.299;390.221;467.932;118.581;281.682;461.174;5528.637;840.473;2583.118;445.48;390.221;467.932;131.06;388.672;5692.917;918.987;2636.714;440.165;392.215;547.623;112.312;363.218;518.982;3422.556;195.907;0.771
"2021-08";55.967;55.967;0;5948.789;7112.906;3317.98;0;3852.618;1221.81;85.2;6006.411;112.269;6;15.9;914.727;;452.9;;2630.566;351.218;447.263;451.445;99.313;643.903;467.976;5846.883;902.552;2597.194;344.774;438.611;451.445;97.277;371.126;5867.457;821.227;2653.794;428.346;445.116;354.231;148.768;372.072;908.703;3545.293;0;1
"2021-03";56.551;56.551;0;5121.728;6190.406;2770.378;0;3420.028;1068.678;80.3;5833.341;66.728;9.2;5.3;726.093;;340;;2695.683;536.257;408.123;191.23;176.504;689.209;410.242;5636.468;708.7;2630.524;509.131;392.069;191.23;168.951;346.656;5615.634;729.071;2617.4;440.937;377.281;229.685;141.953;390.097;844.509;3421.776;260.78;1.02
"2020-10";59.675;59.675;0;5461.919;6446.599;2553.074;0;3893.525;984.68;90;5997.479;90.487;12.2;5.3;752.001;;359;;2763.611;428.371;421.283;283.876;164.376;652.709;531.252;5914.952;751.956;2757.923;420.995;423.603;281.416;166.057;460.293;5554.081;745.605;2635.039;393.743;357.419;262.279;152.157;355.13;1001.609;3515.612;131.438;1.055
"2020-08";59.024;59.024;0;5745.167;6573.168;2975.036;0;3636.646;866.515;99.4;5295.346;73.147;8.1;10.6;826.624;;382.5;;2530.977;207.324;331.084;311.504;86.068;608.674;393.092;5319.929;831.746;2590.703;210.893;337.743;308.915;88.138;343.117;5313.277;756.681;2650.558;258.338;339.975;212.598;135.246;351.208;844.174;3357.602;0;1
"2020-03";59.829;59.829;0;6008.237;6961.558;2429.882;0;4610.187;1031.831;73;5272.134;47.573;13.1;5.3;544.899;;250.3;;2078.855;771.416;414.676;374.416;161.704;633.21;292.958;5261.869;541.794;2088.522;787.335;413.937;370.673;163.062;263.336;5204.865;557.631;2070.015;682.079;410.837;410.501;137.756;302.836;836.51;2623.754;246.202;0.963
"2021-09";53.596;53.596;0;5191.897;5927.002;2751.736;0;3196.146;755.984;94.4;6271.016;52.741;7.1;5.3;848.082;;426;;2740.542;497.969;476.709;367.189;109.627;712.11;518.788;6140.155;836.767;2689.903;488.585;468.057;367.189;107.336;470.207;5842.985;824.803;2668.897;407.792;401.905;329.12;137.579;360.779;1106.91;3588.624;0;1
"2022-03";54.543;54.543;0;5653.973;6762.339;3491.052;0;3315.01;1152.089;96.1;5928.867;49.768;13.3;5.3;815.514;;436.2;;2668.948;511.364;458.21;360.566;192.227;501.234;420.804;5774.189;795.599;2571.391;537.012;442.156;360.566;189.006;377.226;5744.911;818.717;2566.209;464.155;420.597;397.598;157.172;419.229;731.134;3484.462;222.74;0.871
"2022-09";44.978;44.978;0;5414.938;6526.726;3805.557;0;2721.169;1111.787;109.2;6238.922;49.906;13.4;5.9;929.939;;498.2;;2794.809;555.981;542.121;440.605;117.269;368.475;489.723;6114.153;917.625;2742.061;545.908;533.469;440.605;114.814;451.195;5810.031;901.107;2715.057;462.026;466.681;402.664;147.516;346.505;715.775;3724.748;0;1
"2021-06";54.974;54.974;0;5706.484;6410.79;2978.441;0;3504.206;776.163;95.8;5915.981;79.469;8.3;5.3;855.144;;409.8;;2820.589;237.683;419.625;280.248;103.467;600.77;598.455;5701.245;835.348;2734.006;229.925;404.505;280.248;99.796;516.647;5626.486;781.704;2646.822;462.675;365.341;228.715;146.738;393.722;983.37;3675.733;0;1
"2019-04";62.1;62.1;0;6090.623;7507.35;3817.115;0;3690.235;1416.727;181.1;6334.917;88.646;18.6;5.4;770.131;;339.4;;2911.736;381.753;388.997;638.131;137.388;671.571;435.21;6218.571;758.07;2887.32;380.34;382.277;637.107;135.316;366.569;6345.141;736.801;2863.955;486.55;356.602;641.371;143.163;445.129;953.571;3681.867;164.844;0.992
"2021-05";56.985;56.985;0;5495.309;6268.872;2479.458;0;3789.414;773.563;103.8;5160.798;61.131;8;8.5;714.507;;341;;2464.975;338.166;323.468;225.862;107.03;582.86;403.93;5124.172;716.931;2504.163;300.158;325.683;225.862;107.612;360.901;5416.762;690.746;2544.972;515.416;324.796;210.956;142.903;404.113;839.66;3179.482;116.452;1.485
"2021-04";55.392;55.392;0;5247.033;6236.734;2545.957;0;3690.777;989.701;103.3;5006.282;58.766;7.6;5.3;621.288;;289.1;;2369.972;424.209;407.655;179.049;142.059;579.75;282.3;4869.556;615.938;2335.405;383.499;402.006;179.049;140.107;233.803;4970.912;597.985;2310.433;497.804;376.645;182.895;147.213;278.188;692.15;2991.26;212.419;1.279
"2018-02";57.9;57.9;0;5867.756;7357.992;4226.799;0;3210.818;1569.86;156.695;5988.995;78.986;26.9;10.6;572.352;194.45;228.6;116.868;2662.142;811.605;258.209;495.143;195.211;683;311.333;5826.318;578.162;2677.951;670.14;253.522;500.107;187.308;269.773;6205.17;684.996;2918.519;485.869;359.828;595.014;142.264;370.938;849.5;3234.494;397.119;1.242
"2021-02";51.677;51.677;0;5054.17;5921.976;2214.629;0;3707.347;867.806;83.8;5154.708;70.792;10.1;3;585.355;;284.4;;2300.832;609.607;272.895;265.268;179.369;657.38;284.002;5201.115;592.135;2312.208;686.785;272.895;269.09;184.312;226.31;5523.871;700.787;2499.729;468.521;358.951;353.724;137.931;346.849;833.18;2886.187;260.675;0.815
"2020-11";55.63;55.63;0;4630.55;5957.572;3447.33;0;2510.242;1327.022;91.7;4722.26;58.146;13.5;10.6;445.976;;203.2;;2084.863;374.564;395.673;229.464;148.927;661.367;381.423;4764.452;443.768;2101.998;425.569;395.948;225.884;162.51;347.408;4881.434;483.635;2145.741;416.284;402.745;302.011;138.777;330.873;939.667;2530.84;206.465;0.812
"2020-05";34.487;34.487;0;5418.424;6073.674;2846.706;0;3226.968;655.25;82.4;4394.411;46.794;11.5;5.3;445.515;;196.5;;1797.657;633.896;431.81;121.565;86.786;602.297;274.885;4537.428;457.274;1862.571;700.914;449.311;120.154;91.282;253.625;5121.796;438.911;1890.166;1230.557;449.233;105.937;119.644;285.051;800.297;2243.172;58.632;0.747
"2019-12";61.141;61.141;0;5212.627;6334.541;2972.582;0;3440.527;1200.482;61.7;6000.05;49.635;14.9;0;774.736;;371.9;;2842.94;518.185;261.576;587.646;182.005;540.456;292.505;6085.512;779.28;2891.637;566.571;267.345;586.862;192.033;261.328;6024.535;768.678;2818.857;424.03;364.609;636.07;142.556;329.278;701.256;3617.676;293.701;0.832
"2019-10";66.1;66.1;0;7033.01;8046.271;4247.05;0;3878.036;1092.076;95.6;6662.208;84.025;19.6;5.4;767.608;;362.1;;2990.863;487.859;432.421;633.322;159.726;625.884;564.525;6481.633;749.731;2894.015;512.793;418.814;632.779;154.522;493.094;6112.171;744.286;2763.435;489.929;353.953;612.215;142.136;380.333;1008.484;3758.471;87.554;0.703
"2019-02";59.7;59.7;0;5965.968;7640.94;4348.082;0;3292.858;1674.973;171;5737.221;79.205;21.5;5.3;615.074;;277.2;;2581.3;613.968;293.643;527.486;194.251;634.649;276.851;5784.984;618.724;2594.83;689.362;292.969;530.605;199.299;224.546;6159.272;732.531;2821.381;482.218;391.26;622.433;150.444;324.356;771.749;3196.373;262.159;0.82
"2018-04";65.6;65.6;0;6600.87;8043;3964.978;15.105;4062.917;1442.129;166.759;6049.104;69.389;24.7;0;679.928;234.034;271;155.382;2836.789;339.153;390.251;569.68;144.83;680;408.473;6167.439;689.571;2918.589;395.03;395.791;570.753;148.641;370.728;6273.868;668.559;2898.601;504.172;372.799;576.962;158.435;452.8;950.5;3516.716;109.397;0.659
"2022-04";51.767;51.767;0;5132.699;6116.597;2947.001;0;3217.151;1031.453;90.4;5336.426;96.627;12.4;10.3;828.698;;446.9;;2566.172;284.66;374.212;374.386;128.823;369.746;409.73;5337.16;840.829;2600.747;293.609;383.704;374.386;131.843;342.296;5415.368;815.623;2572.528;374.773;359.196;379.304;138.334;405.864;622.846;3394.87;162.673;0.979
"2022-01";53.625;53.625;0;6043.055;6971.656;3647.922;0;3336.654;941.521;80.3;5516.324;110.417;10.2;14.6;699.493;;372.9;;2394.641;625.064;262.475;332.069;186.565;693.26;322.757;5500.789;706.423;2451.365;621.33;268.964;332.069;187.17;240.209;5850.774;816.65;2630.293;423.46;387.596;397.824;136.499;365.192;833.86;3094.134;385.801;1.04
"2021-01";57.91;57.91;0;6095.699;6846.746;2385.018;0;4461.728;751.047;87.6;5353.467;78.554;9;5.3;595.121;;286.4;;2313.877;719.724;244.188;316.991;195.996;688.313;279.257;5460.069;614.857;2405.364;740.031;265.818;316.991;204.142;224.553;5729.093;711.601;2582.851;496.824;385.77;383.123;147.208;333.404;836.413;2908.998;385.513;1.039
"2019-03";64.576;64.576;0;7120.694;8580.919;5064.049;0;3582.596;1525.951;151.1;6051.041;74.551;20.2;10.8;685.152;;304.8;;2796.21;452.292;331.788;600.469;159.019;628.83;397.282;6185.885;696.298;2874.313;509.364;345.183;599.408;168.287;364.203;6185.117;716.014;2835.689;438.891;353.853;638.22;142.064;431.556;854.13;3481.361;221.345;0.865
"2019-01";64.631;64.631;0;7346.337;8622.202;4961.685;0;3739.406;1354.753;176;6369.257;79.036;25.5;5.3;643.439;;291.7;;2680.462;820.489;269.121;574.956;214.367;757.38;409.045;6195.904;631.365;2632.119;781.227;259.617;573.84;205.655;354.701;6520.136;739.653;2845.751;516.943;388.01;636.34;145.809;490.25;889.48;3323.9;393.349;1.06
"2018-11";63.076;63.076;0;5809.52;7165.391;4113.42;0;3073.588;1377.487;158.2;6031.235;67.941;22.1;5.3;679.37;221.642;291.9;137.294;2866.021;545.007;370.325;541.679;159.556;395;474.278;5869.853;663.26;2783.062;553.136;351.87;542.288;157.926;420.657;6284.296;724.647;2847.998;529.338;364.61;612.316;133.807;417.899;695.3;3545.391;239.74;0.943
"2018-01";62.9;62.9;0;6849.558;8447.9;4958.953;35.9;3453.047;1598.342;169.431;5913.896;93.673;25.4;5.3;579.645;194.074;237;119.351;2709.789;621.912;214.94;541.627;211.476;723;311.507;5862.068;571.494;2653.083;698.273;202.884;542.695;224.919;244.204;6077.788;671.508;2877.164;462.26;335.223;602.296;160.739;328.985;842.2;3289.435;275.94;0.744
"2020-04";38.92;38.92;0;3667.279;4592.416;2154.561;0;2437.855;925.137;73;3628.831;50.75;8.3;10.7;225.997;;89.9;;1119.341;738.429;440.929;102.535;104.988;590.14;306.472;3685.069;223.276;1102.822;857.261;435.386;100.53;103.943;271.711;3958.381;216.913;1091.444;1110.48;409.28;103.65;109.617;326.857;725.64;1345.338;89.303;0.538
"2019-09";61.981;61.981;0;5396.541;6971.394;3511.448;0;3459.946;1574.853;161.5;6591.591;80.539;17.1;5.4;739.228;;340.8;;2772.783;626.889;440.122;688.077;112.28;606.468;605.744;6627.798;743.925;2839.716;635.975;445.467;687.102;113.931;555.214;6310.547;739.611;2826.023;532.942;378.917;650.216;145.687;430.682;976.268;3512.011;0;1
"2019-06";51.3;51.3;0;6229.322;7265.114;3467.84;0;3869.127;1107.644;164.4;6268.393;69.044;17;10.6;757.601;;341.5;;2760.709;300.173;408.922;673.78;97.603;636.182;633.422;6496.984;790.832;2905.026;319.307;438.457;673.159;104.555;629.466;6455.557;735.879;2814.559;628.818;390.812;623.483;154.735;471.088;1009.582;3518.31;0;1
"2018-09";63.801;63.801;0;6291.517;7673.795;4969.326;0;2758.813;1436.622;156.1;6216.009;81.508;19.3;10.6;665.065;217.631;272.3;148.042;2709.761;549.998;413.944;662.271;107.536;586;521.435;6370.428;686.854;2820.519;581.777;430.956;663.486;113.972;490.655;6139.443;684.006;2805.506;487.463;362.652;627.23;145.167;382.654;958.7;3374.826;0;1
"2017-12";64.5;64.5;0;6806.181;8573.574;5213.588;0;3359.986;1767.393;132.268;6226.229;56.8;33.5;23.3;648.2;233.952;269.4;144.792;2911.4;749.4;292.5;502.229;199.1;598;325.4;6419.892;670.927;3001.612;786.192;314.128;502.229;210.289;340.304;6357.154;657.043;2922.202;563.453;387.44;548.445;154.882;396.514;764.4;3559.6;354.569;1.005
"2017-11";63.448;63.448;0;6579.949;8208.348;4946.983;0;3261.365;1628.399;151.688;5916.521;52;36.1;15.9;594.8;218.597;242;134.224;2859.7;595.5;375.5;484.821;170;450;386.2;5735.369;580.623;2779.572;544.919;360.36;484.821;158.139;374.281;6144.86;638.84;2848.54;511.754;375.57;552.83;132.49;373.608;721.3;3454.5;273.605;1.076
"2020-09";57.661;57.661;0;5310.404;6233.073;3276.116;0;3009.435;975.147;99.6;5818.005;65.91;10.9;3.8;765.888;;361.6;;2737.636;331.369;432.16;299.841;109.601;572.637;568.873;5667.516;754.13;2677.8;326.483;423.765;295.949;107.954;508.798;5400.99;746.857;2661;275.551;357.254;258.145;137.784;391.762;955.737;3503.524;0;1
"2019-08";65;65;0;6862.162;8089.4;4343.816;0;3757.031;1238.686;186.1;6218.485;71.694;12.8;10.7;817.433;;373.7;;2671.063;399.014;374.648;731.317;91.393;719.226;414.393;6218.19;822.786;2696.858;404.594;380.49;730.454;92.592;371.191;6271.736;745.84;2757.948;505.782;376.721;635.682;142.131;388.405;1017.026;3488.496;0;1
"2018-10";67.035;67.035;0;6928.319;8679.359;5243.522;19.894;3441.208;1776.305;178.2;6941.68;93.876;27.1;0;733.716;237.829;312.7;158.209;3102.782;684.446;459.648;649.022;153.354;497;661.714;6774.668;718.689;3043.832;692.906;441.214;649.983;149.225;579.545;6526.667;715.056;2905.467;667.394;374.668;627.749;137.509;447.096;859.6;3836.497;108.323;0.87
"2020-06";51.389;51.389;0;5584.54;6464.23;2662.888;0;3801.342;879.69;68.6;5216.946;83.026;13;5.3;719.055;;322.7;;2517.009;334.598;393.633;132.104;93.633;589.266;437.649;5146.554;716.609;2512.653;335.279;393.747;131.747;94.29;372.964;5207.039;668.776;2432.269;666.138;349.842;80.363;139.545;280.841;912.266;3236.064;0;1
"2019-05";50.275;50.275;0;6929.266;8178.197;4250.824;0;3927.373;1248.931;173.9;6217.076;102.775;15.6;5.3;745.5;;337.3;;2853.299;278.619;382.366;658.94;118.415;706.892;473.045;5995.369;728.255;2791.545;246.762;368.067;657.773;114.564;381.511;6233.973;696.544;2825.366;417.152;368.013;643.43;150.154;426.422;1017.092;3598.799;107.094;1.365
"2018-12";64.512;64.512;0;5993.65;7915.339;4335.8;0;3628.979;1971.129;190.3;5898.17;72.261;21.7;10.6;646.606;200.063;291.9;128.724;2684.429;581.089;275.048;576.62;174.222;528;432.157;6155.847;667.807;2838.672;655.784;291.64;577.723;190.501;409.51;6201.885;656.13;2765.054;483.805;376.579;627.561;141.636;498.109;686.4;3331.035;302.835;0.858
"2018-08";65.64;65.64;0;6430.208;8000.166;4492.48;0;3580.153;1642.425;155.1;6417.053;76.385;15.6;10.6;783.636;261.774;322.6;174.46;2819.258;391.603;391.684;697.49;95.558;776;461.824;6285.435;772.728;2768.092;390.422;379.61;698.353;94.247;404.467;6204.227;699.334;2831.104;490.093;366.939;605.302;144.634;430.277;1033.4;3602.894;0;1
"2018-05";65.6;65.6;0;6136.594;7437.629;3326.425;5.98;4150.076;1345.888;175.5;6321.831;85.587;21.2;10.6;735.553;249.389;292.7;167.588;2886.523;264.332;394.091;634.398;114.135;701;591.798;6316.791;737.515;2904.347;290.872;391.543;635.69;115.849;540.362;6517.348;704.425;2933.82;483.36;393.477;621.429;150.237;594.342;984.6;3622.077;56.532;0.721
"2018-03";66.9;66.9;0;6172.387;7765.294;4470.066;0;3295.228;1592.908;170.387;6715.52;95.938;27.9;5.3;663.101;225.767;268.1;142.49;3022.331;692.835;319.955;550.101;205.799;728;533.398;6577.495;661.602;3006.976;644.495;314.461;550.918;201.146;469.737;6504.869;681.388;2955.956;558.032;335.91;588.339;167.514;578.862;966.7;3685.432;284.173;1.111
"2021-12";53.52;53.52;0;5491.266;6734.172;2986.946;0;3747.226;1242.905;101;6142.391;113.966;9.5;10.6;827.523;;447.3;;2790.187;634.794;269.16;360.444;203.073;665.928;391.282;5850.473;797.571;2672.02;629.779;245.367;360.444;195.823;283.542;5845.643;793.525;2617.484;475.353;356.798;409.393;147.028;380.133;840.428;3617.71;318.72;0.903
"2020-12";56.585;56.585;0;4276.746;5353.483;1855.93;0;3497.553;1076.737;88;5587.133;74.34;10.3;5.3;687.992;;330.1;;2561.099;575.395;264.129;280.929;189.518;717.641;310.429;5455.035;676.333;2496.777;591.115;255.636;279.417;190.646;247.469;5428.779;669.897;2437.889;447.504;362.256;328.315;142.683;322.595;877.741;3249.092;318.167;0.902
"2020-07";56.676;56.676;0;5410.542;6443.83;3184.581;0;3300.06;1074.099;103.5;5975.507;65.966;11.3;5.3;886.767;;410.2;;2938.038;202.587;426.249;260.939;96.122;662.867;501.939;5853.968;873.006;2901.916;200.107;417.884;258.368;94.953;444.868;5389.064;769.093;2697.068;320.456;304.798;158.617;142.328;333.838;1061.067;3824.804;0;1
"2018-07";65.951;65.951;0;6255.633;8013.939;4654.625;0;3359.314;1758.306;181.6;6650.642;88.648;21.1;10.6;778.089;258.416;297.8;177.196;3045.963;247.15;508.995;720.563;94.557;745;510.325;6541.041;767.282;3023.508;246.264;497.209;721.674;93.108;445.479;6014.11;676.694;2805.895;416.1;375.79;617.873;142.671;339.718;1107;3824.051;0;1
"2022-12";49.404;49.404;0;5750.944;7262.704;3670.015;0;3592.689;1511.76;119.2;5627.434;84.804;13.4;5.8;882.623;;491.5;;2576.613;516.872;271.102;498.331;166.78;387.279;327.834;5473.66;870.975;2515.788;516.362;262.45;498.331;164.75;257.725;5507.231;869.055;2469.08;386.284;374.486;548.099;123.995;348.953;542.579;3459.236;339.35;0.962
"2022-10";47.91;47.91;0;6308.113;7130.065;2449.064;0;4681.001;821.952;94;5549.475;74.51;13.5;6;820.656;;443.8;;2687.109;353.584;443.954;418.676;127.872;219.042;478.582;5759.137;842.912;2799.308;446.06;461.258;418.676;133.358;438.524;5374.408;834.286;2670.559;401.27;387.56;400.387;121.5;339.804;545.742;3507.765;37.95;0.305
"2022-05";52.694;52.694;0;5829.912;6911.089;3516.214;0;3419.392;1105.694;98.8;5579.764;57.483;11;5.6;886.79;;471.5;;2687.674;201.277;418.302;441.394;98.127;444.041;402.159;5339.068;849.221;2566.7;214.211;390.235;441.394;91.635;341.63;5548.103;819.699;2609.49;359.121;390.037;425.725;121.888;378.103;727.341;3574.464;37.956;0.484
"2020-02";58.88;58.88;0;5807.343;6814.487;2951.697;0;3899.524;1043.878;69.7;5740.465;86.436;16.5;5.3;667.323;;320.8;;2553.184;630.772;292.455;586.909;167.404;561.086;281.33;5827.739;653.318;2558.471;780.321;303.417;569.8;179.854;221.472;6164.842;772.476;2775.355;536.86;393.877;657.903;134.79;332.495;727.286;3220.508;230.482;0.721
